Timestamp,Longitude,Latitude,Operatorname,Operator,Cellname,Node,CellID,LAC,NetworkTech,Level,Qual,SNR,CQI,LTERSSI,ARFCN,PSC,Altitude,Distance,TA,BAND,SourceFile
2025.07.18_23.04.14,-17.435213,14.666453,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,71,-1,,,,Orange_log.txt
2025.07.18_23.04.22,-17.435213,14.666453,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,71,-1,,,,Orange_log.txt
2025.07.18_23.04.24,-17.435118,14.66645,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,72,-1,,,,Orange_log.txt
2025.07.18_23.04.30,-17.435028,14.66649,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,72,-1,,,,Orange_log.txt
2025.07.18_23.04.32,-17.435028,14.66649,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,72,-1,,,,Orange_log.txt
2025.07.18_23.04.39,-17.434935,14.666493,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.04.41,-17.434935,14.666493,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.04.42,-17.434935,14.666493,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.04.50,-17.434838,14.666468,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,69,-1,,,,Orange_log.txt
2025.07.18_23.04.52,-17.434838,14.666468,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,69,-1,,,,Orange_log.txt
2025.07.18_23.04.59,-17.434738,14.666512,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,66,-1,,,,Orange_log.txt
2025.07.18_23.05.02,-17.434738,14.666512,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,66,-1,,,,Orange_log.txt
2025.07.18_23.05.06,-17.434638,14.666522,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,68,-1,,,,Orange_log.txt
2025.07.18_23.05.12,-17.434638,14.666522,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,68,-1,,,,Orange_log.txt
2025.07.18_23.05.14,-17.434542,14.66652,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,68,-1,,,,Orange_log.txt
2025.07.18_23.05.14,-17.434542,14.66652,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,68,-1,,,,Orange_log.txt
2025.07.18_23.05.14,-17.434542,14.66652,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,68,-1,,,,Orange_log.txt
2025.07.18_23.05.15,-17.434542,14.66652,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,68,-1,,,,Orange_log.txt
2025.07.18_23.05.16,-17.434542,14.66652,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,68,-1,,,,Orange_log.txt
2025.07.18_23.05.17,-17.434542,14.66652,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,68,-1,,,,Orange_log.txt
2025.07.18_23.05.18,-17.434542,14.66652,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,68,-1,,,,Orange_log.txt
2025.07.18_23.05.18,-17.434542,14.66652,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,68,-1,,,,Orange_log.txt
2025.07.18_23.05.19,-17.434542,14.66652,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,68,-1,,,,Orange_log.txt
2025.07.18_23.05.20,-17.434542,14.66652,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,68,-1,,,,Orange_log.txt
2025.07.18_23.05.20,-17.434542,14.66652,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,68,-1,,,,Orange_log.txt
2025.07.18_23.05.21,-17.434438,14.666492,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.21,-17.434438,14.666492,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.22,-17.434438,14.666492,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.23,-17.434438,14.666492,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.24,-17.434438,14.666492,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.25,-17.434438,14.666492,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.26,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.26,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.27,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.28,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.29,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.30,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.30,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.31,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.32,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.33,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.33,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.34,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.35,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.36,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.37,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.38,-17.434333,14.66653,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.39,-17.43424,14.66655,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,71,-1,,,,Orange_log.txt
2025.07.18_23.05.39,-17.43424,14.66655,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,71,-1,,,,Orange_log.txt
2025.07.18_23.05.40,-17.43424,14.66655,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,71,-1,,,,Orange_log.txt
2025.07.18_23.05.41,-17.43424,14.66655,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,71,-1,,,,Orange_log.txt
2025.07.18_23.05.42,-17.43424,14.66655,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,71,-1,,,,Orange_log.txt
2025.07.18_23.05.43,-17.43424,14.66655,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,71,-1,,,,Orange_log.txt
2025.07.18_23.05.43,-17.43424,14.66655,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,71,-1,,,,Orange_log.txt
2025.07.18_23.05.46,-17.43424,14.66655,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,71,-1,,,,Orange_log.txt
2025.07.18_23.05.49,-17.43414,14.666575,Orange,60801,8,36581,9000,3G,-24,,,,,10612,159,70,-1,,,,Orange_log.txt
2025.07.18_23.05.49,-17.43414,14.666575,Orange,60801,23,0,7000,4G,-164,,0.0,,-113.0,1464,423,70,-1,,,,Orange_log.txt
2025.07.18_23.05.51,-17.43414,14.666575,Orange,60801,7,11,7000,4G,-99,-13.0,0.0,,-87.0,2850,70,70,-1,,,,Orange_log.txt
2025.07.18_23.05.55,-17.434045,14.666578,Orange,60801,7,11,7000,4G,-99,-13.0,0.0,9.0,-87.0,2850,70,69,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.06.01,-17.434045,14.666578,Orange,60801,7,11,7000,4G,-96,-11.0,0.0,7.0,-87.0,2850,70,69,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.06.02,-17.433953,14.666555,Orange,60801,7,11,7000,4G,-96,-11.0,0.0,6.0,-85.0,2850,70,67,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.06.11,-17.433953,14.666555,Orange,60801,7,11,7000,4G,-97,-15.0,0.0,7.0,-83.0,2850,70,67,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.06.12,-17.433953,14.666555,Orange,60801,21,11,7000,4G,-99,-14.0,0.0,6.0,-85.0,2850,325,67,-1,,,,Orange_log.txt
2025.07.18_23.06.15,-17.433953,14.666555,Orange,60801,281,10,7000,4G,-100,-12.0,0.0,13.0,-87.0,2850,276,67,-1,,,,Orange_log.txt
2025.07.18_23.06.15,-17.433953,14.666555,Orange,60801,281,10,7000,4G,-100,-12.0,0.0,13.0,-87.0,2850,276,67,-1,,,,Orange_log.txt
2025.07.18_23.06.17,-17.433853,14.66654,Orange,60801,281,10,7000,4G,-24,,,,-87.0,2850,276,72,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.06.22,-17.433853,14.66654,Orange,60801,8,321,9000,3G,-24,,,,,10712,159,72,-1,,,,Orange_log.txt
2025.07.18_23.06.22,-17.433853,14.66654,Orange,60801,8,321,9000,3G,-24,,,,,10712,159,72,-1,,,,Orange_log.txt
2025.07.18_23.06.23,-17.433765,14.666575,Orange,60801,8,321,9000,3G,-24,,,,,10712,159,73,-1,,,,Orange_log.txt
2025.07.18_23.06.28,-17.433765,14.666575,Orange,60801,8,81,9000,3G,-24,,,,,10712,58,73,-1,,,,Orange_log.txt
2025.07.18_23.06.29,-17.4337,14.666647,Orange,60801,8,81,9000,3G,-24,,,,,10712,58,76,-1,,,,Orange_log.txt
2025.07.18_23.06.36,-17.433607,14.66666,Orange,60801,8,81,9000,3G,-24,,,,,10712,58,77,-1,,,,Orange_log.txt
2025.07.18_23.06.37,-17.433607,14.66666,Orange,60801,8,81,9000,3G,-24,,,,,10712,58,77,-1,,,,Orange_log.txt
2025.07.18_23.06.42,-17.433607,14.66666,Orange,60801,8,7222,9000,3G,-24,,,,,10712,229,77,-1,,,,Orange_log.txt
2025.07.18_23.06.44,-17.433508,14.666673,Orange,60801,8,7222,9000,3G,-24,,,,,10712,229,79,-1,,,,Orange_log.txt
2025.07.18_23.06.51,-17.433508,14.666673,Orange,60801,8,7222,9000,3G,-24,,,,,10712,229,79,-1,,,,Orange_log.txt
2025.07.18_23.06.52,-17.433412,14.666667,Orange,60801,8,7222,9000,3G,-24,,,,,10712,229,82,-1,,,,Orange_log.txt
2025.07.18_23.07.00,-17.433412,14.666667,Orange,60801,8,7222,9000,3G,-24,,,,,10712,229,82,-1,,,,Orange_log.txt
2025.07.18_23.07.01,-17.433412,14.666667,Orange,60801,8,7222,9000,3G,-24,,,,,10712,229,82,-1,,,,Orange_log.txt
2025.07.18_23.07.03,-17.433318,14.66663,Orange,60801,8,7222,9000,3G,-24,,,,,10712,229,78,-1,,,,Orange_log.txt
2025.07.18_23.07.06,-17.433318,14.66663,Orange,60801,8,72,9000,3G,-24,,,,,10712,43,78,-1,,,,Orange_log.txt
2025.07.18_23.07.14,-17.433232,14.666677,Orange,60801,8,72,9000,3G,-24,,,,,10712,43,79,-1,,,,Orange_log.txt
2025.07.18_23.07.15,-17.433232,14.666677,Orange,60801,8,72,9000,3G,-24,,,,,10712,43,79,-1,,,,Orange_log.txt
2025.07.18_23.07.19,-17.433232,14.666677,Orange,60801,8,72,9000,3G,-24,,,,,10712,43,79,-1,,,,Orange_log.txt
2025.07.18_23.07.20,-17.433138,14.666688,Orange,60801,8,72,9000,3G,-24,,,,,10712,43,78,-1,,,,Orange_log.txt
2025.07.18_23.07.22,-17.433138,14.666688,Orange,60801,8,7222,9000,3G,-24,,,,,10712,229,78,-1,,,,Orange_log.txt
2025.07.18_23.07.24,-17.433138,14.666688,Orange,60801,17,2,7000,4G,-80,-12.0,0.0,,-67.0,1464,76,78,-1,,,,Orange_log.txt
2025.07.18_23.07.29,-17.433033,14.666655,Orange,60801,17,2,7000,4G,-80,-13.0,0.0,5.0,-67.0,1464,76,77,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.07.33,-17.433033,14.666655,Orange,60801,17,2,7000,4G,-87,-16.0,0.0,4.0,-71.0,1464,76,77,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.07.33,-17.433033,14.666655,Orange,60801,17,2,7000,4G,-87,-16.0,0.0,4.0,-71.0,1464,76,77,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.07.34,-17.433033,14.666655,Orange,60801,7,2,7000,4G,-85,-12.0,0.0,,-73.0,1464,67,77,-1,,,,Orange_log.txt
2025.07.18_23.07.35,-17.433033,14.666655,Orange,60801,23,0,7000,4G,-164,,0.0,,-113.0,1464,423,77,-1,,,,Orange_log.txt
2025.07.18_23.07.36,-17.433033,14.666655,Orange,60801,23,0,7000,4G,-91,-20.0,0.0,5.0,-71.0,1464,423,77,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.07.37,-17.432962,14.666585,Orange,60801,23,0,7000,4G,-91,-20.0,0.0,5.0,-71.0,1464,423,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.07.37,-17.432962,14.666585,Orange,60801,7,3,7000,4G,-81,-10.0,0.0,,-71.0,1464,5,72,-1,,,,Orange_log.txt
2025.07.18_23.07.38,-17.432962,14.666585,Orange,60801,7,3,7000,4G,-82,-14.0,0.0,,-69.0,1464,5,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.07.38,-17.432962,14.666585,Orange,60801,7,3,7000,4G,-82,-14.0,0.0,,-69.0,1464,5,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.07.39,-17.432962,14.666585,Orange,60801,7,3,7000,4G,-82,-14.0,0.0,,-69.0,1464,5,72,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.07.40,-17.432882,14.666632,Orange,60801,7,3,7000,4G,-82,-14.0,0.0,,-69.0,1464,5,71,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.07.40,-17.432882,14.666632,Orange,60801,7,11,7000,4G,-92,-10.0,0.0,9.0,-83.0,2850,70,71,-1,,,,Orange_log.txt
2025.07.18_23.07.40,-17.432882,14.666632,Orange,60801,7,11,7000,4G,-92,-10.0,0.0,9.0,-83.0,2850,70,71,-1,,,,Orange_log.txt
2025.07.18_23.07.41,-17.432882,14.666632,Orange,60801,7,11,7000,4G,-92,-10.0,0.0,9.0,-83.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.42,-17.432882,14.666632,Orange,60801,7,11,7000,4G,-92,-10.0,0.0,6.0,-81.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.43,-17.432882,14.666632,Orange,60801,7,11,7000,4G,-92,-10.0,0.0,6.0,-81.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.44,-17.432882,14.666632,Orange,60801,7,11,7000,4G,-92,-11.0,0.0,7.0,-81.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.45,-17.432882,14.666632,Orange,60801,7,11,7000,4G,-92,-11.0,0.0,7.0,-81.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.46,-17.432882,14.666632,Orange,60801,7,11,7000,4G,-92,-10.0,0.0,6.0,-83.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.47,-17.432882,14.666632,Orange,60801,7,11,7000,4G,-92,-10.0,0.0,6.0,-83.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.48,-17.432882,14.666632,Orange,60801,7,11,7000,4G,-92,-12.0,0.0,6.0,-81.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.49,-17.432882,14.666632,Orange,60801,7,11,7000,4G,-92,-12.0,0.0,6.0,-81.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.50,-17.432793,14.66667,Orange,60801,7,11,7000,4G,-92,-12.0,0.0,6.0,-81.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.50,-17.432793,14.66667,Orange,60801,7,11,7000,4G,-92,-11.0,0.0,10.0,-81.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.50,-17.432793,14.66667,Orange,60801,7,11,7000,4G,-92,-11.0,0.0,10.0,-81.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.51,-17.432793,14.66667,Orange,60801,7,11,7000,4G,-92,-11.0,0.0,10.0,-81.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.52,-17.432793,14.66667,Orange,60801,7,11,7000,4G,-91,-11.0,0.0,10.0,-79.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.53,-17.432793,14.66667,Orange,60801,7,11,7000,4G,-91,-11.0,0.0,10.0,-79.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.53,-17.432793,14.66667,Orange,60801,7,11,7000,4G,-91,-11.0,0.0,10.0,-79.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.54,-17.432732,14.666742,Orange,60801,7,11,7000,4G,-91,-11.0,0.0,10.0,-79.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.54,-17.432732,14.666742,Orange,60801,7,11,7000,4G,-91,-10.0,0.0,10.0,-81.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.55,-17.432732,14.666742,Orange,60801,7,11,7000,4G,-91,-10.0,0.0,10.0,-81.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.56,-17.432732,14.666742,Orange,60801,7,11,7000,4G,-92,-10.0,0.0,10.0,-83.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.57,-17.432732,14.666742,Orange,60801,7,11,7000,4G,-92,-10.0,0.0,10.0,-83.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.58,-17.432732,14.666742,Orange,60801,7,11,7000,4G,-92,-10.0,0.0,,-83.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.07.59,-17.432732,14.666742,Orange,60801,7,11,7000,4G,-92,-10.0,0.0,,-83.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.00,-17.432732,14.666742,Orange,60801,7,11,7000,4G,-92,-10.0,0.0,10.0,-83.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.01,-17.432732,14.666742,Orange,60801,7,11,7000,4G,-92,-10.0,0.0,10.0,-83.0,2850,70,71,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.02,-17.432735,14.666833,Orange,60801,7,11,7000,4G,-92,-10.0,0.0,10.0,-83.0,2850,70,72,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.02,-17.432735,14.666833,Orange,60801,7,11,7000,4G,-92,-9.0,0.0,9.0,-83.0,2850,70,72,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.03,-17.432735,14.666833,Orange,60801,7,11,7000,4G,-92,-9.0,0.0,9.0,-83.0,2850,70,72,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.04,-17.432735,14.666833,Orange,60801,7,11,7000,4G,-92,-9.0,0.0,9.0,-83.0,2850,70,72,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.04,-17.432735,14.666833,Orange,60801,7,11,7000,4G,-92,-9.0,0.0,9.0,-83.0,2850,70,72,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.09,-17.432715,14.666932,Orange,60801,7,11,7000,4G,-90,-10.0,0.0,10.0,-81.0,2850,70,72,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.09,-17.432715,14.666932,Orange,60801,7,11,7000,4G,-90,-10.0,0.0,10.0,-81.0,2850,70,72,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.18,-17.432683,14.667022,Orange,60801,7,11,7000,4G,-89,-10.0,0.0,10.0,-79.0,2850,70,75,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.19,-17.432683,14.667022,Orange,60801,7,11,7000,4G,-91,-9.0,0.0,10.0,-81.0,2850,70,75,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.28,-17.43261,14.667088,Orange,60801,7,11,7000,4G,-92,-11.0,0.0,9.0,-81.0,2850,70,79,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.29,-17.43261,14.667088,Orange,60801,7,11,7000,4G,-90,-11.0,0.0,10.0,-79.0,2850,70,79,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.35,-17.432545,14.667162,Orange,60801,7,11,7000,4G,-164,,0.0,,-113.0,2850,70,88,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.36,-17.432545,14.667162,Orange,60801,7,11,7000,4G,-164,,0.0,,-113.0,2850,70,88,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.39,-17.432545,14.667162,Orange,60801,7,11,7000,4G,-24,,,,-79.0,2850,70,88,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.40,-17.43257,14.66726,Orange,60801,7,11,7000,4G,-24,,,,-79.0,2850,70,90,-1,0.0,L7,,Orange_log.txt
2025.07.18_23.08.42,-17.43257,14.66726,Orange,60801,8,7223,9000,3G,-24,,,,,10712,143,90,-1,,,,Orange_log.txt
2025.07.18_23.08.42,-17.43257,14.66726,Orange,60801,8,7223,9000,3G,-24,,,,,10712,143,90,-1,,,,Orange_log.txt
2025.07.18_23.08.51,-17.43257,14.66726,Orange,60801,8,7223,9000,3G,-24,,,,,10712,143,90,-1,,,,Orange_log.txt
2025.07.18_23.08.52,-17.432617,14.667347,Orange,60801,8,7223,9000,3G,-24,,,,,10712,143,90,-1,,,,Orange_log.txt
2025.07.18_23.09.01,-17.432617,14.667347,Orange,60801,8,7223,9000,3G,-24,,,,,10712,143,90,-1,,,,Orange_log.txt
2025.07.18_23.09.02,-17.432557,14.667428,Orange,60801,8,7223,9000,3G,-24,,,,,10712,143,86,-1,,,,Orange_log.txt
2025.07.18_23.09.10,-17.432493,14.667498,Orange,60801,8,7223,9000,3G,-24,,,,,10712,143,83,-1,,,,Orange_log.txt
2025.07.18_23.09.12,-17.432493,14.667498,Orange,60801,8,7223,9000,3G,-24,,,,,10712,143,83,-1,,,,Orange_log.txt
2025.07.18_23.09.17,-17.432493,14.667498,Orange,60801,8,432,9000,3G,-24,,,,,10712,134,83,-1,,,,Orange_log.txt
2025.07.18_23.09.19,-17.432437,14.667575,Orange,60801,8,432,9000,3G,-24,,,,,10712,134,78,-1,,,,Orange_log.txt
2025.07.18_23.09.21,-17.432437,14.667575,Orange,60801,8,432,9000,3G,-24,,,,,10712,134,78,-1,,,,Orange_log.txt
2025.07.18_23.09.26,-17.432437,14.667575,Orange,60801,8,432,9000,3G,-24,,,,,10712,134,78,-1,,,,Orange_log.txt
2025.07.18_23.09.30,-17.432448,14.667678,Orange,60801,8,432,9000,3G,-24,,,,,10712,134,74,-1,,,,Orange_log.txt
2025.07.18_23.09.36,-17.432448,14.667678,Orange,60801,8,432,9000,3G,-24,,,,,10712,134,74,-1,,,,Orange_log.txt
2025.07.18_23.09.37,-17.432448,14.667678,Orange,60801,8,7223,9000,3G,-24,,,,,10712,143,74,-1,,,,Orange_log.txt
2025.07.18_23.09.38,-17.432448,14.667678,Orange,60801,8,7223,9000,3G,-24,,,,,10712,143,74,-1,,,,Orange_log.txt
2025.07.18_23.09.39,-17.432428,14.667773,Orange,60801,8,7223,9000,3G,-24,,,,,10712,143,69,-1,,,,Orange_log.txt
2025.07.18_23.09.40,-17.432428,14.667773,Orange,60801,17,2,7000,4G,-164,,0.0,,-113.0,1464,76,69,-1,,,,Orange_log.txt
2025.07.18_23.09.42,-17.432428,14.667773,Orange,60801,62,25,7000,4G,-82,-14.0,0.0,,-69.0,1311,49,69,-1,,,,Orange_log.txt
2025.07.18_23.09.51,-17.432428,14.667773,Orange,60801,62,25,7000,4G,-80,-17.0,0.0,6.0,-63.0,1311,49,69,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.09.53,-17.43247,14.667858,Orange,60801,62,25,7000,4G,-80,-13.0,0.0,5.0,-67.0,1311,49,64,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.09.54,-17.43247,14.667858,Orange,60801,62,25,7000,4G,-80,-13.0,0.0,5.0,-67.0,1311,49,64,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.09.54,-17.43247,14.667858,Orange,60801,62,25,7000,4G,-78,-12.0,0.0,9.0,-67.0,1311,49,64,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.09.55,-17.43247,14.667858,Orange,60801,62,25,7000,4G,-78,-12.0,0.0,9.0,-67.0,1311,49,64,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.09.56,-17.43247,14.667858,Orange,60801,62,25,7000,4G,-77,-14.0,0.0,10.0,-63.0,1311,49,64,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.09.57,-17.43247,14.667858,Orange,60801,62,25,7000,4G,-77,-14.0,0.0,10.0,-63.0,1311,49,64,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.09.58,-17.43247,14.667858,Orange,60801,62,25,7000,4G,-77,-14.0,0.0,10.0,-63.0,1311,49,64,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.09.58,-17.43247,14.667858,Orange,60801,62,25,7000,4G,-79,-12.0,0.0,12.0,-67.0,1311,49,64,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.09.59,-17.43247,14.667858,Orange,60801,62,25,7000,4G,-79,-12.0,0.0,12.0,-67.0,1311,49,64,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.10.00,-17.43247,14.667858,Orange,60801,62,25,7000,4G,-79,-12.0,0.0,12.0,-67.0,1311,49,64,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.10.00,-17.43247,14.667858,Orange,60801,62,25,7000,4G,-82,-12.0,0.0,9.0,-71.0,1311,49,64,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.10.01,-17.43247,14.667858,Orange,60801,62,25,7000,4G,-82,-12.0,0.0,9.0,-71.0,1311,49,64,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.10.02,-17.43247,14.667858,Orange,60801,62,25,7000,4G,-79,-12.0,0.0,8.0,-67.0,1311,49,64,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.10.03,-17.43247,14.667858,Orange,60801,62,25,7000,4G,-79,-12.0,0.0,8.0,-67.0,1311,49,64,-1,0.0,L3,,Orange_log.txt
2025.07.18_23.10.04,-17.432482,14.66795,Orange,60801,62,25,7000,4G,-79,-12.0,0.0,8.0,-67.0,1311,49,61,-1,0.0,L3,,Orange_log.txt
