Timestamp	Longitude	Latitude	Operatorname	Node	CellID	LAC	NetworkTech	Level	Qual	SNR	CQI	LTERSSI	EventType	EventDetails	State
2025.07.18_23.07.53	-17.432793	14.66667	Orange	7	11	7000	4G	-91	-11	0.0	10	-79		START DOWNLOAD	D
2025.07.18_23.08.36	-17.432545	14.667162	Orange	7	11	7000	4G	-164	-	0.0	-	-113	CALL_START	608-01-7000-7-11 VOICE SEQUENCE:25	D
2025.07.18_23.08.42	-17.43257	14.66726	Orange	8	7223	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-7-11-2850-70:608-01-9000-8-7223-10712-143	V
2025.07.18_23.08.42	-17.43257	14.66726	Orange	8	7223	9000	3G	-24	-	-	-	-	CSFB_4G3G	6793	V
2025.07.18_23.09.17	-17.432493	14.667498	Orange	8	432	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-7223-10712-143:608-01-9000-8-432-10712-134	V
2025.07.18_23.09.21	-17.432437	14.667575	Orange	8	432	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-432 VOICE SEQUENCE:25	V
2025.07.18_23.09.37	-17.432448	14.667678	Orange	8	7223	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-432-10712-134:608-01-9000-8-7223-10712-143	V
2025.07.18_23.09.38	-17.432448	14.667678	Orange	8	7223	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-7223	I
2025.07.18_23.09.40	-17.432428	14.667773	Orange	17	2	7000	4G	-164	-	0.0	-	-113	IRAT_CELL_RESELECTION_3G4G	608-01-9000-8-7223-10712-143:608-01-7000-17-2-1464-76	I
2025.07.18_23.09.42	-17.432428	14.667773	Orange	62	25	7000	4G	-82	-14	0.0	-	-69	CELL_RESELECTION_4G4G	608-01-7000-17-2-1464-76:608-01-7000-62-25-1311-49	I
2025.07.18_23.09.54	-17.43247	14.667858	Orange	62	25	7000	4G	-80	-13	0.0	5	-67		START PING	D
2025.07.18_23.10.00	-17.43247	14.667858	Orange	62	25	7000	4G	-79	-12	0.0	12	-67		START UPLOAD	D
2025.07.18_23.10.13	-17.432433	14.668035	Orange	62	25	7000	4G	-81	-11	0.0	6	-71		START DOWNLOAD	D
2025.07.18_23.10.26	-17.432412	14.668127	Orange	62	28	7000	4G	-78	-12	0.0	-	-65	CELL_RESELECTION_4G4G	608-01-7000-62-25-1311-49:608-01-7000-62-28-1311-496	I
2025.07.18_23.10.31	-17.432412	14.668127	Orange	62	25	7000	4G	-164	-	0.0	-	-113	HANDOVER_DATA_4G4G	608-01-7000-62-28-1311-496:608-01-7000-62-25-1311-49	D
2025.07.18_23.10.42	-17.432412	14.668127	Orange	62	31	7000	4G	-93	-12	0.0	-	-81	CELL_RESELECTION_4G4G	608-01-7000-62-25-1311-49:608-01-7000-62-31-2850-104	I
2025.07.18_23.10.53	-17.432412	14.668127	Orange	62	30	7000	4G	-90	-13	0.0	-	-77	HANDOVER_DATA_4G4G	608-01-7000-62-31-2850-104:608-01-7000-62-30-2850-103	I
2025.07.18_23.10.55	-17.432412	14.668127	Orange	62	30	7000	4G	-89	-17	0.0	-	-73	CALL_START	608-01-7000-62-30 VOICE SEQUENCE:26	D
2025.07.18_23.11.01	-17.432412	14.668127	Orange	8	65529	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-62-30-2850-103:608-01-9000-8-65529-10712-268	V
2025.07.18_23.11.01	-17.432412	14.668127	Orange	8	65529	9000	3G	-24	-	-	-	-	CSFB_4G3G	6229	V
2025.07.18_23.11.17	-17.432232	14.668137	Orange	8	432	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-65529-10712-268:608-01-9000-8-432-10712-134	V
2025.07.18_23.11.21	-17.432232	14.668137	Orange	8	72	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-432-10712-134:608-01-9000-8-72-10712-43	V
2025.07.18_23.11.27	-17.43215	14.668085	Orange	8	432	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-72-10712-43:608-01-9000-8-432-10712-134	V
2025.07.18_23.11.31	-17.43205	14.668048	Orange	8	7221	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-432-10712-134:608-01-9000-8-7221-10712-470	V
2025.07.18_23.11.40	-17.431953	14.668033	Orange	8	7221	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-7221 VOICE SEQUENCE:26	V
2025.07.18_23.11.41	-17.431953	14.668033	Orange	8	432	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-7221-10712-470:608-01-9000-8-432-10712-134	V
2025.07.18_23.11.47	-17.431953	14.668033	Orange	8	7221	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-432-10712-134:608-01-9000-8-7221-10712-470	V
2025.07.18_23.11.57	-17.431862	14.66805	Orange	8	432	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-7221-10712-470:608-01-9000-8-432-10712-134	V
2025.07.18_23.12.13	-17.431713	14.668172	Orange	8	432	9000	3G	-24	-	-	-	-		START PING	V
2025.07.18_23.12.19	-17.431713	14.668172	Orange	8	432	9000	3G	-24	-	-	-	-		START UPLOAD	V
2025.07.18_23.12.32	-17.431645	14.668353	Orange	8	432	9000	3G	-24	-	-	-	-		START DOWNLOAD	V
2025.07.18_23.12.48	-17.431642	14.668452	Orange	8	432	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-432	I
2025.07.18_23.12.52	-17.431642	14.668452	Orange	62	1	7000	4G	-164	-	0.0	-	-113	IRAT_CELL_RESELECTION_3G4G	608-01-9000-8-432-10712-134:608-01-7000-62-1-1464-145	I
2025.07.18_23.13.02	-17.431642	14.668452	Orange	7	10	7000	4G	-77	-9	0.0	-	-69	CELL_RESELECTION_4G4G	608-01-7000-62-1-1464-145:608-01-7000-7-10-2850-66	I
2025.07.18_23.13.14	-17.431642	14.668452	Orange	7	10	7000	4G	-89	-12	0.0	6	-77	CALL_START	608-01-7000-7-10 VOICE SEQUENCE:27	I
2025.07.18_23.13.22	-17.431668	14.668545	Orange	8	18521	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-7-10-2850-66:608-01-9000-8-18521-3019-470	V
2025.07.18_23.13.22	-17.431668	14.668545	Orange	8	18521	9000	3G	-24	-	-	-	-	CSFB_4G3G	7598	V
2025.07.18_23.13.36	-17.431668	14.668545	Orange	8	55543	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-18521-3019-470:608-01-9000-8-55543-2999-143	VD
2025.07.18_23.13.59	-17.431492	14.668618	Orange	8	55543	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-55543 VOICE SEQUENCE:27	V
2025.07.18_23.14.32	-17.431205	14.668675	Orange	8	55543	9000	3G	-24	-	-	-	-		START PING	V
2025.07.18_23.14.39	-17.431205	14.668675	Orange	8	55543	9000	3G	-24	-	-	-	-		START UPLOAD	V
2025.07.18_23.14.43	-17.431205	14.668675	Orange	8	55543	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-55543	I
2025.07.18_23.14.44	-17.431205	14.668675	Orange	87753	4	7000	4G	-164	-	0.0	-	-113	IRAT_HANDOVER_DATA_3G4G	608-01-9000-8-55543-2999-143:608-01-7000-87753-4-1464-51	D
2025.07.18_23.14.52	-17.431205	14.668675	Orange	87753	4	7000	4G	-71	-5	0.0	13	-67		START DOWNLOAD	D
2025.07.18_23.15.08	-17.431122	14.668715	Orange	7	10	7000	4G	-99	-8	0.0	-	-91	CELL_RESELECTION_4G4G	608-01-7000-87753-4-1464-51:608-01-7000-7-10-2850-66	I
2025.07.18_23.15.34	-17.431277	14.668692	Orange	7	10	7000	4G	-103	-11	0.0	9	-93	CALL_START	608-01-7000-7-10 VOICE SEQUENCE:28	I
2025.07.18_23.15.42	-17.431385	14.668708	Orange	8	14489	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-7-10-2850-66:608-01-9000-8-14489-10737-10	V
2025.07.18_23.15.42	-17.431385	14.668708	Orange	8	14489	9000	3G	-24	-	-	-	-	CSFB_4G3G	7802	V
2025.07.18_23.16.19	-17.431145	14.668705	Orange	8	14489	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-14489 VOICE SEQUENCE:28	V
2025.07.18_23.16.52	-17.431145	14.668705	Orange	8	14489	9000	3G	-24	-	-	-	-		START PING	V
2025.07.18_23.16.58	-17.431185	14.668788	Orange	8	14489	9000	3G	-24	-	-	-	-		START UPLOAD	V
2025.07.18_23.17.11	-17.431177	14.668815	Orange	8	14489	9000	3G	-24	-	-	-	-		START DOWNLOAD	V
2025.07.18_23.17.19	-17.431177	14.668815	Orange	8	14489	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-14489	I
2025.07.18_23.17.21	-17.431177	14.668815	Orange	7	10	7000	4G	-99	-9	0.0	-	-91	IRAT_HANDOVER_DATA_3G4G	608-01-9000-8-14489-10737-10:608-01-7000-7-10-2850-66	D
2025.07.18_23.17.53	-17.431177	14.668815	Orange	7	10	7000	4G	-87	-11	0.0	-	-75	CALL_START	608-01-7000-7-10 VOICE SEQUENCE:29	I
2025.07.18_23.18.01	-17.431177	14.668815	Orange	8	14490	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-7-10-2850-66:608-01-9000-8-14490-10762-10	VD
2025.07.18_23.18.01	-17.431177	14.668815	Orange	8	14490	9000	3G	-24	-	-	-	-	CSFB_4G3G	8125	VD
2025.07.18_23.18.38	-17.431087	14.668705	Orange	8	14490	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-14490 VOICE SEQUENCE:29	V
2025.07.18_23.19.11	-17.431087	14.668705	Orange	8	14490	9000	3G	-24	-	-	-	-		START PING	V
2025.07.18_23.19.18	-17.431087	14.668705	Orange	8	14490	9000	3G	-24	-	-	-	-		START UPLOAD	V
2025.07.18_23.19.31	-17.431087	14.668705	Orange	8	14490	9000	3G	-24	-	-	-	-		START DOWNLOAD	V
2025.07.18_23.19.43	-17.431087	14.668705	Orange	8	14490	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-14490	I
2025.07.18_23.19.44	-17.431087	14.668705	Orange	7	10	7000	4G	-164	-	0.0	-	-113	IRAT_CELL_RESELECTION_3G4G	608-01-9000-8-14490-10762-10:608-01-7000-7-10-2850-66	I
2025.07.18_23.20.13	-17.431087	14.668705	Orange	7	10	7000	4G	-94	-8	0.0	7	-87	CALL_START	608-01-7000-7-10 VOICE SEQUENCE:30	I
2025.07.18_23.20.20	-17.431087	14.668705	Orange	8	14490	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-7-10-2850-66:608-01-9000-8-14490-10762-10	VD
2025.07.18_23.20.20	-17.431087	14.668705	Orange	8	14490	9000	3G	-24	-	-	-	-	CSFB_4G3G	7441	VD
2025.07.18_23.20.58	-17.430637	14.668687	Orange	8	14490	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-14490 VOICE SEQUENCE:30	VD
2025.07.18_23.21.31	-17.430267	14.668772	Orange	8	14490	9000	3G	-24	-	-	-	-		START PING	V
2025.07.18_23.21.37	-17.430267	14.668772	Orange	8	14490	9000	3G	-24	-	-	-	-		START UPLOAD	V
2025.07.18_23.21.45	-17.430165	14.66876	Orange	8	119	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-14490-10762-10:608-01-9000-8-119-10762-403	V
2025.07.18_23.21.50	-17.430165	14.66876	Orange	8	119	9000	3G	-24	-	-	-	-		START DOWNLOAD	V
2025.07.18_23.21.58	-17.430072	14.668732	Orange	8	119	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-119	I
2025.07.18_23.21.59	-17.430072	14.668732	Orange	26	1	7000	4G	-164	-	0.0	-	-113	IRAT_HANDOVER_DATA_3G4G	608-01-9000-8-119-10762-403:608-01-7000-26-1-1464-72	D
2025.07.18_23.22.11	-17.430072	14.668732	Orange	26	12	7000	4G	-78	-8	0.0	-	-71	CELL_RESELECTION_4G4G	608-01-7000-26-1-1464-72:608-01-7000-26-12-2850-188	I
2025.07.18_23.22.32	-17.429867	14.668695	Orange	26	12	7000	4G	-86	-8	0.0	10	-79	CALL_START	608-01-7000-26-12 VOICE SEQUENCE:31	D
2025.07.18_23.22.39	-17.429867	14.668695	Orange	8	18793	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-26-12-2850-188:608-01-9000-8-18793-3019-403	V
2025.07.18_23.22.39	-17.429867	14.668695	Orange	8	18793	9000	3G	-24	-	-	-	-	CSFB_4G3G	6798	V
2025.07.18_23.22.49	-17.429762	14.668683	Orange	8	36462	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-18793-3019-403:608-01-9000-8-36462-10612-232	V
2025.07.18_23.23.17	-17.429467	14.668708	Orange	8	36462	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-36462 VOICE SEQUENCE:31	V
2025.07.18_23.23.50	-17.429082	14.668745	Orange	8	36462	9000	3G	-24	-	-	-	-		START PING	V
2025.07.18_23.23.56	-17.429082	14.668745	Orange	8	36462	9000	3G	-24	-	-	-	-		START UPLOAD	V
2025.07.18_23.24.09	-17.429068	14.668942	Orange	8	36462	9000	3G	-24	-	-	-	-		START DOWNLOAD	V
2025.07.18_23.24.26	-17.429048	14.669037	Orange	8	36462	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-36462	I
2025.07.18_23.24.27	-17.429048	14.669037	Orange	26	2	7000	4G	-164	-	0.0	-	-113	IRAT_CELL_RESELECTION_3G4G	608-01-9000-8-36462-10612-232:608-01-7000-26-2-1464-73	I
2025.07.18_23.24.30	-17.42905	14.669135	Orange	62	28	7000	4G	-164	-	0.0	-	-113	CELL_RESELECTION_4G4G	608-01-7000-26-2-1464-73:608-01-7000-62-28-1311-496	I
2025.07.18_23.24.42	-17.42905	14.669135	Orange	26	10	7000	4G	-87	-8	0.0	-	-79	CELL_RESELECTION_4G4G	608-01-7000-62-28-1311-496:608-01-7000-26-10-2850-402	I
2025.07.18_23.24.45	-17.42905	14.669135	Orange	26	12	7000	4G	-164	-	0.0	-	-113	HANDOVER_DATA_4G4G	608-01-7000-26-10-2850-402:608-01-7000-26-12-2850-188	I
2025.07.18_23.24.49	-17.429045	14.669235	Orange	26	10	7000	4G	-164	-	0.0	-	-113	HANDOVER_DATA_4G4G	608-01-7000-26-12-2850-188:608-01-7000-26-10-2850-402	D
2025.07.18_23.24.52	-17.429045	14.669235	Orange	26	10	7000	4G	-83	-9	0.0	-	-75	CALL_START	608-01-7000-26-10 VOICE SEQUENCE:32	D
2025.07.18_23.24.58	-17.42905	14.669333	Orange	8	111	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-26-10-2850-402:608-01-9000-8-111-10712-37	V
2025.07.18_23.24.58	-17.42905	14.669333	Orange	8	111	9000	3G	-24	-	-	-	-	CSFB_4G3G	6114	V
2025.07.18_23.25.37	-17.429107	14.669513	Orange	8	111	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-111 VOICE SEQUENCE:32	V
2025.07.18_23.26.10	-17.428885	14.669888	Orange	8	111	9000	3G	-24	-	-	-	-		START PING	V
2025.07.18_23.26.10	-17.428885	14.669888	Orange	8	111	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-111	I
2025.07.18_23.26.10	-17.428885	14.669888	Orange	26	3	7000	4G	-164	-	0.0	-	-113	IRAT_CELL_RESELECTION_3G4G	608-01-9000-8-111-10712-37:608-01-7000-26-3-1464-74	D
2025.07.18_23.26.17	-17.428793	14.669922	Orange	26	3	7000	4G	-69	-4	0.0	9	-65		START UPLOAD	D
2025.07.18_23.26.30	-17.428607	14.669888	Orange	26	3	7000	4G	-72	-4	0.0	8	-69		START DOWNLOAD	D
2025.07.18_23.27.01	-17.42834	14.66977	Orange	62	28	7000	4G	-94	-10	0.0	12	-85	CELL_RESELECTION_4G4G	608-01-7000-26-3-1464-74:608-01-7000-62-28-1311-496	I
2025.07.18_23.27.13	-17.428248	14.669737	Orange	62	28	7000	4G	-101	-12	0.0	4	-89		608-01-7000-62-28 VOICE SEQUENCE:32	I
2025.07.18_23.27.14	-17.428248	14.669737	Orange	62	28	7000	4G	-101	-12	0.0	4	-89		608-01-7000-62-28 VOICE SEQUENCE:32	I
2025.07.18_23.27.15	-17.428248	14.669737	Orange	62	28	7000	4G	-101	-12	0.0	4	-89		608-01-7000-62-28 VOICE SEQUENCE:32	I
2025.07.18_23.27.16	-17.428248	14.669737	Orange	62	28	7000	4G	-101	-12	0.0	4	-89		608-01-7000-62-28 VOICE SEQUENCE:32	I
2025.07.18_23.27.17	-17.428248	14.669737	Orange	62	28	7000	4G	-101	-12	0.0	4	-89		608-01-7000-62-28 VOICE SEQUENCE:32	I
2025.07.18_23.27.18	-17.428147	14.669728	Orange	62	28	7000	4G	-101	-12	0.0	4	-89		608-01-7000-62-28 VOICE SEQUENCE:32	I
2025.07.18_23.27.19	-17.428147	14.669728	Orange	62	28	7000	4G	-101	-12	0.0	4	-89		608-01-7000-62-28 VOICE SEQUENCE:32	D
2025.07.18_23.27.20	-17.428147	14.669728	Orange	62	28	7000	4G	-101	-12	0.0	4	-89		608-01-7000-62-28 VOICE SEQUENCE:32	I
2025.07.18_23.27.21	-17.428147	14.669728	Orange	62	28	7000	4G	-101	-12	0.0	4	-89		608-01-7000-62-28 VOICE SEQUENCE:32	I
2025.07.18_23.27.21	-17.428147	14.669728	Orange	26	10	7000	4G	-82	-7	0.0	10	-75	CELL_RESELECTION_4G4G	608-01-7000-62-28-1311-496:608-01-7000-26-10-2850-402	I
2025.07.18_23.27.22	-17.428147	14.669728	Orange	26	10	7000	4G	-82	-7	0.0	10	-75		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.23	-17.428147	14.669728	Orange	26	10	7000	4G	-82	-7	0.0	10	-75		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.24	-17.428147	14.669728	Orange	26	10	7000	4G	-82	-7	0.0	10	-75		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.25	-17.428147	14.669728	Orange	26	10	7000	4G	-82	-7	0.0	10	-75		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.26	-17.428147	14.669728	Orange	26	10	7000	4G	-82	-7	0.0	10	-75		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.27	-17.428147	14.669728	Orange	26	10	7000	4G	-82	-7	0.0	10	-75		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.28	-17.428045	14.669773	Orange	26	10	7000	4G	-82	-7	0.0	10	-75		608-01-7000-26-10 VOICE SEQUENCE:32	D
2025.07.18_23.27.29	-17.428045	14.669773	Orange	26	10	7000	4G	-82	-7	0.0	10	-75		608-01-7000-26-10 VOICE SEQUENCE:32	D
2025.07.18_23.27.30	-17.428045	14.669773	Orange	26	10	7000	4G	-82	-7	0.0	10	-75		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.31	-17.428045	14.669773	Orange	26	10	7000	4G	-82	-7	0.0	10	-75		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.32	-17.428045	14.669773	Orange	26	10	7000	4G	-88	-8	0.0	9	-81		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.33	-17.428045	14.669773	Orange	26	10	7000	4G	-88	-8	0.0	9	-81		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.34	-17.428045	14.669773	Orange	26	10	7000	4G	-88	-8	0.0	9	-81		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.35	-17.428045	14.669773	Orange	26	10	7000	4G	-88	-8	0.0	9	-81		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.36	-17.427953	14.669802	Orange	26	10	7000	4G	-88	-8	0.0	9	-81		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.37	-17.427953	14.669802	Orange	26	10	7000	4G	-88	-8	0.0	9	-81		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.38	-17.427953	14.669802	Orange	26	10	7000	4G	-88	-8	0.0	9	-81		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.39	-17.427953	14.669802	Orange	26	10	7000	4G	-88	-8	0.0	9	-81		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.40	-17.427953	14.669802	Orange	26	10	7000	4G	-88	-8	0.0	9	-81		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.41	-17.427953	14.669802	Orange	26	10	7000	4G	-88	-8	0.0	9	-81		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.42	-17.427953	14.669802	Orange	26	10	7000	4G	-92	-8	0.0	5	-83		608-01-7000-26-10 VOICE SEQUENCE:32	I
2025.07.18_23.27.43	-17.427852	14.669823	Orange	26	10	7000	4G	-92	-8	0.0	5	-83		608-01-7000-26-10 VOICE SEQUENCE:32	D
2025.07.18_23.27.44	-17.427852	14.669823	Orange	26	10	7000	4G	-164	-	0.0	8	-113		608-01-7000-26-10 VOICE SEQUENCE:32	D
2025.07.18_23.27.45	-17.427852	14.669823	Orange	26	10	7000	4G	-164	-	0.0	8	-113		608-01-7000-26-10 VOICE SEQUENCE:32	D
2025.07.18_23.27.46	-17.427852	14.669823	Orange	26	10	7000	4G	-93	-9	0.0	8	-85	CALL_START	608-01-7000-26-10 VOICE SEQUENCE:33	D
2025.07.18_23.27.48	-17.427852	14.669823	Orange	8	18792	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-26-10-2850-402:608-01-9000-8-18792-3019-232	V
2025.07.18_23.27.48	-17.427852	14.669823	Orange	8	18792	9000	3G	-24	-	-	-	-	CSFB_4G3G	2302	V
2025.07.18_23.28.04	-17.427755	14.669848	Orange	8	36461	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-18792-3019-232:608-01-9000-8-36461-10612-37	V
2025.07.18_23.28.31	-17.427477	14.669818	Orange	8	36461	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-36461 VOICE SEQUENCE:33	V
2025.07.18_23.28.56	-17.427293	14.66989	Orange	8	36461	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-36461	I
2025.07.18_23.28.58	-17.427293	14.66989	Orange	8	36412	9000	3G	-24	-	-	-	-	CELL_RESELECTION_3G3G	608-01-9000-8-36461-10612-37:608-01-9000-8-36412-10612-46	I
2025.07.18_23.29.00	-17.427232	14.669958	Orange	3	2	7000	4G	-164	-	0.0	8	-113	IRAT_CELL_RESELECTION_3G4G	608-01-9000-8-36412-10612-46:608-01-7000-3-2-1464-61	I
2025.07.18_23.29.01	-17.427232	14.669958	Orange	3	7	7000	4G	-92	-16	0.0	8	-75	HANDOVER_DATA_4G4G	608-01-7000-3-2-1464-61:608-01-7000-3-7-1464-70	D
2025.07.18_23.29.04	-17.427232	14.669958	Orange	3	7	7000	4G	-86	-14	0.0	6	-71		START PING	I
2025.07.18_23.29.10	-17.427232	14.669958	Orange	3	7	7000	4G	-87	-12	0.0	6	-75		START UPLOAD	D
2025.07.18_23.29.23	-17.427117	14.670105	Orange	3	7	7000	4G	-85	-14	0.0	5	-71		START DOWNLOAD	D
2025.07.18_23.29.34	-17.427058	14.670192	Orange	3	3	7000	4G	-81	-11	0.0	6	-71	HANDOVER_DATA_4G4G	608-01-7000-3-7-1464-70:608-01-7000-3-3-1464-62	D
2025.07.18_23.29.48	-17.426993	14.670375	Orange	3	15	7000	4G	-86	-9	0.0	-	-77	CELL_RESELECTION_4G4G	608-01-7000-3-3-1464-62:608-01-7000-3-15-2850-359	I
2025.07.18_23.29.56	-17.426993	14.670375	Orange	3	6	7000	4G	-81	-11	0.0	-	-69	CELL_RESELECTION_4G4G	608-01-7000-3-15-2850-359:608-01-7000-3-6-6300-62	I
2025.07.18_23.29.58	-17.426993	14.670375	Orange	3	33	7000	4G	-95	-15	0.0	-	-81	CELL_RESELECTION_4G4G	608-01-7000-3-6-6300-62:608-01-7000-3-33-2850-85	I
2025.07.18_23.30.04	-17.426955	14.670465	Orange	3	34	7000	4G	-92	-13	0.0	9	-79	HANDOVER_DATA_4G4G	608-01-7000-3-33-2850-85:608-01-7000-3-34-2850-418	D
2025.07.18_23.30.06	-17.426955	14.670465	Orange	3	34	7000	4G	-92	-13	0.0	9	-79	CALL_START	608-01-7000-3-34 VOICE SEQUENCE:34	D
2025.07.18_23.30.12	-17.426955	14.670465	Orange	8	22	9000	3G	-24	-	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-01-7000-3-34-2850-418:608-01-9000-8-22-10712-46	VD
2025.07.18_23.30.12	-17.426955	14.670465	Orange	8	22	9000	3G	-24	-	-	-	-	CSFB_4G3G	6794	VD
2025.07.18_23.30.51	-17.426855	14.670622	Orange	8	22	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-22 VOICE SEQUENCE:34	VD
2025.07.18_23.31.03	-17.426795	14.670703	Orange	8	21	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-22-10712-46:608-01-9000-8-21-10712-250	V
2025.07.18_23.31.09	-17.426768	14.670792	Orange	8	22	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-21-10712-250:608-01-9000-8-22-10712-46	V
2025.07.18_23.31.13	-17.426768	14.670792	Orange	8	21	9000	3G	-24	-	-	-	-	HANDOVER_VOICE_3G3G	608-01-9000-8-22-10712-46:608-01-9000-8-21-10712-250	V
2025.07.18_23.31.16	-17.426768	14.670792	Orange	8	21	9000	3G	-24	-	-	-	-	CALL_END	608-01-9000-8-21	D
2025.07.18_23.31.18	-17.426768	14.670792	Orange	3	7	7000	4G	-164	-	0.0	-	-113	IRAT_CELL_RESELECTION_3G4G	608-01-9000-8-21-10712-250:608-01-7000-3-7-1464-70	I
2025.07.18_23.31.23	-17.426768	14.670792	Orange	3	34	7000	4G	-77	-9	0.0	-	-67	HANDOVER_DATA_4G4G	608-01-7000-3-7-1464-70:608-01-7000-3-34-2850-418	D
2025.07.18_23.31.24	-17.426768	14.670792	Orange	3	34	7000	4G	-77	-9	0.0	-	-67		START PING	D
2025.07.18_23.31.30	-17.426802	14.670878	Orange	3	34	7000	4G	-73	-9	0.0	12	-65		START UPLOAD	D
2025.07.18_23.31.37	-17.426802	14.670878	Orange	144	12	7000	4G	-87	-10	0.0	-	-77	HANDOVER_DATA_4G4G	608-01-7000-3-34-2850-418:608-01-7000-144-12-2850-341	D
2025.07.18_23.31.42	-17.426752	14.670955	Orange	3	34	7000	4G	-164	-	0.0	-	-113	HANDOVER_DATA_4G4G	608-01-7000-144-12-2850-341:608-01-7000-3-34-2850-418	D
2025.07.18_23.31.43	-17.426752	14.670955	Orange	3	34	7000	4G	-164	-	0.0	-	-113		START DOWNLOAD	D
2025.07.18_23.31.45	-17.426752	14.670955	Orange	144	12	7000	4G	-164	-	0.0	-	-113	HANDOVER_DATA_4G4G	608-01-7000-3-34-2850-418:608-01-7000-144-12-2850-341	D
