Timestamp	Longitude	Latitude	Operatorname	Node	CellID	LAC	NetworkTech	Level	Qual	SNR	CQI	LTERSSI	EventType	EventDetails	State
2025.07.18_22.40.34	-17.439603	14.661958	expresso	1171	1	4112	4G	-63	-10	7.0	-	-51	HANDOVER_DATA_4G4G	608-03-4112-1171-3-6200-328:608-03-4112-1171-1-6200-327	D
2025.07.18_22.40.35	-17.439603	14.661958	expresso	1171	1	4112	4G	-63	-10	7.0	-	-51		START UPLOAD	D
2025.07.18_22.40.35	-17.439603	14.661958	expresso	1171	4	4112	4G	-75	-10	7.0	-	-51	HANDOVER_DATA_4G4G	608-03-4112-1171-1-6200-327:608-03-4112-1171-4-1673-327	D
2025.07.18_22.40.39	-17.439603	14.661958	expresso	1171	5	4112	4G	-70	-11	5.0	-	-51	HANDOVER_DATA_4G4G	608-03-4112-1171-4-1673-327:608-03-4112-1171-5-1673-329	D
2025.07.18_22.40.43	-17.439603	14.661958	expresso	1171	4	4112	4G	-74	-8	5.0	-	-51	HANDOVER_DATA_4G4G	608-03-4112-1171-5-1673-329:608-03-4112-1171-4-1673-327	D
2025.07.18_22.40.48	-17.439647	14.662041	expresso	1171	4	4112	4G	-74	-9	6.0	-	-51		START DOWNLOAD	D
2025.07.18_22.41.30	-17.439717	14.662319	expresso	1171	4	4112	4G	-73	-6	9.0	-	-51	CALL_START	608-03-4112-1171-4 VOICE SEQUENCE:13	I
2025.07.18_22.41.32	-17.43972	14.662412	expresso	2	11711	3000	3G	-57	-3	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-03-4112-1171-4-1673-327:608-03-3000-2-11711-10637-5	V
2025.07.18_22.41.32	-17.43972	14.662412	expresso	2	11711	3000	3G	-57	-3	-	-	-	CSFB_4G3G	2170	V
2025.07.18_22.42.15	-17.439708	14.662794	expresso	2	11711	3000	3G	-59	-	-	-	-	CALL_END	608-03-3000-2-11711 VOICE SEQUENCE:13	V
2025.07.18_22.42.48	-17.439658	14.663082	expresso	2	11711	3000	3G	-51	-	-	-	-		START PING	V
2025.07.18_22.42.50	-17.439658	14.663082	expresso	2	11711	3000	3G	-51	-	-	-	-	CALL_END	608-03-3000-2-11711	D
2025.07.18_22.42.52	-17.439638	14.663181	expresso	1171	1	4112	4G	-51	-11	2.0	-	-51	IRAT_HANDOVER_DATA_3G4G	608-03-3000-2-11711-10637-5:608-03-4112-1171-1-6200-327	D
2025.07.18_22.42.53	-17.439638	14.663181	expresso	1171	4	4112	4G	-58	-7	2.0	-	-51	HANDOVER_DATA_4G4G	608-03-4112-1171-1-6200-327:608-03-4112-1171-4-1673-327	D
2025.07.18_22.42.53	-17.439638	14.663181	expresso	1171	4	4112	4G	-58	-7	2.0	-	-51		START UPLOAD	D
2025.07.18_22.43.06	-17.439607	14.663268	expresso	1171	4	4112	4G	-57	-8	24.0	-	-51		START DOWNLOAD	D
2025.07.18_22.43.48	-17.439272	14.663312	expresso	1171	4	4112	4G	-74	-5	20.0	-	-51	CALL_START	608-03-4112-1171-4 VOICE SEQUENCE:14	I
2025.07.18_22.43.50	-17.439272	14.663312	expresso	2	11717	3000	3G	-67	-2	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-03-4112-1171-4-1673-327:608-03-3000-2-11717-10687-5	VD
2025.07.18_22.43.50	-17.439272	14.663312	expresso	2	11717	3000	3G	-67	-2	-	-	-	CSFB_4G3G	1951	VD
2025.07.18_22.44.33	-17.43879	14.66321	expresso	2	11717	3000	3G	-65	-2	-	-	-	CALL_END	608-03-3000-2-11717 VOICE SEQUENCE:14	VD
2025.07.18_22.45.06	-17.438421	14.663105	expresso	2	11717	3000	3G	-73	-2	-	-	-		START PING	V
2025.07.18_22.45.08	-17.438421	14.663105	expresso	2	11717	3000	3G	-71	-3	-	-	-	CALL_END	608-03-3000-2-11717	D
2025.07.18_22.45.09	-17.438421	14.663105	expresso	1171	1	4112	4G	-86	-10	-1.0	-	-57	IRAT_HANDOVER_DATA_3G4G	608-03-3000-2-11717-10687-5:608-03-4112-1171-1-6200-327	D
2025.07.18_22.45.11	-17.438421	14.663105	expresso	1171	1	4112	4G	-88	-11	-1.0	-	-59		START UPLOAD	D
2025.07.18_22.45.13	-17.438326	14.663102	expresso	1171	3	4112	4G	-84	-9	-1.0	-	-55	HANDOVER_DATA_4G4G	608-03-4112-1171-1-6200-327:608-03-4112-1171-3-6200-328	D
2025.07.18_22.45.15	-17.438326	14.663102	expresso	1171	4	4112	4G	-94	-12	2.0	-	-67	HANDOVER_DATA_4G4G	608-03-4112-1171-3-6200-328:608-03-4112-1171-4-1673-327	D
2025.07.18_22.45.24	-17.438229	14.663105	expresso	1171	4	4112	4G	-92	-10	7.0	-	-65		START DOWNLOAD	D
2025.07.18_22.45.51	-17.437944	14.663032	expresso	1022	5	4112	4G	-91	-9	5.0	-	-65	HANDOVER_DATA_4G4G	608-03-4112-1171-4-1673-327:608-03-4112-1022-5-1673-486	I
2025.07.18_22.46.06	-17.437843	14.663016	expresso	1022	5	4112	4G	-92	-12	2.0	-	-61	CALL_START	608-03-4112-1022-5 VOICE SEQUENCE:15	I
2025.07.18_22.46.08	-17.437843	14.663016	expresso	2	10179	3000	3G	-85	-7	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-03-4112-1022-5-1673-486:608-03-3000-2-10179-10687-29	V
2025.07.18_22.46.08	-17.437843	14.663016	expresso	2	10179	3000	3G	-85	-7	-	-	-	CSFB_4G3G	1670	V
2025.07.18_22.46.51	-17.437574	14.663256	expresso	2	10179	3000	3G	-75	-4	-	-	-	CALL_END	608-03-3000-2-10179 VOICE SEQUENCE:15	V
2025.07.18_22.47.24	-17.437656	14.663528	expresso	2	10179	3000	3G	-79	-4	-	-	-		START PING	V
2025.07.18_22.47.26	-17.437656	14.663528	expresso	2	10179	3000	3G	-83	-4	-	-	-	CALL_END	608-03-3000-2-10179	D
2025.07.18_22.47.28	-17.437656	14.663528	expresso	1171	3	4112	4G	-89	-13	-2.0	-	-57	IRAT_HANDOVER_DATA_3G4G	608-03-3000-2-10179-10687-29:608-03-4112-1171-3-6200-328	D
2025.07.18_22.47.31	-17.437656	14.663528	expresso	1171	1	4112	4G	-91	-16	-2.0	-	-57	HANDOVER_DATA_4G4G	608-03-4112-1171-3-6200-328:608-03-4112-1171-1-6200-327	D
2025.07.18_22.47.31	-17.437656	14.663528	expresso	1171	1	4112	4G	-91	-16	-2.0	-	-57		START UPLOAD	D
2025.07.18_22.47.39	-17.437656	14.663528	expresso	1171	3	4112	4G	-88	-12	-1.0	-	-57	HANDOVER_DATA_4G4G	608-03-4112-1171-1-6200-327:608-03-4112-1171-3-6200-328	D
2025.07.18_22.47.44	-17.437656	14.663528	expresso	1022	2	4112	4G	-88	-13	0.0	-	-53	HANDOVER_DATA_4G4G	608-03-4112-1171-3-6200-328:608-03-4112-1022-2-6200-486	D
2025.07.18_22.47.44	-17.437656	14.663528	expresso	1022	2	4112	4G	-88	-13	0.0	-	-53		START DOWNLOAD	D
2025.07.18_22.47.46	-17.437656	14.663528	expresso	1171	3	4112	4G	-87	-14	0.0	-	-53	HANDOVER_DATA_4G4G	608-03-4112-1022-2-6200-486:608-03-4112-1171-3-6200-328	D
2025.07.18_22.47.51	-17.437676	14.66362	expresso	1022	2	4112	4G	-88	-12	1.0	-	-57	HANDOVER_DATA_4G4G	608-03-4112-1171-3-6200-328:608-03-4112-1022-2-6200-486	D
2025.07.18_22.48.06	-17.437686	14.66371	expresso	1022	5	4112	4G	-99	-11	3.0	-	-69	HANDOVER_DATA_4G4G	608-03-4112-1022-2-6200-486:608-03-4112-1022-5-1673-486	I
2025.07.18_22.48.27	-17.437782	14.663868	expresso	1022	5	4112	4G	-99	-14	2.0	-	-67	CALL_START	608-03-4112-1022-5 VOICE SEQUENCE:16	I
2025.07.18_22.48.28	-17.437782	14.663868	expresso	2	10229	3000	3G	-93	-13	-	-	-	CSFB_4G3G	1921	VD
2025.07.18_22.48.28	-17.437782	14.663868	expresso	2	10229	3000	3G	-93	-13	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-03-4112-1022-5-1673-486:608-03-3000-2-10229-10687-146	VD
2025.07.18_22.48.30	-17.437782	14.663868	expresso	2	11717	3000	3G	-87	-12	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10229-10687-146:608-03-3000-2-11717-10687-146	V
2025.07.18_22.48.32	-17.437782	14.663868	expresso	2	10229	3000	3G	-83	-12	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-11717-10687-146:608-03-3000-2-10229-10687-146	V
2025.07.18_22.49.12	-17.437891	14.66424	expresso	2	10229	3000	3G	-77	-2	-	-	-	CALL_END	608-03-3000-2-10229 VOICE SEQUENCE:16	VD
2025.07.18_22.49.45	-17.438018	14.664603	expresso	2	10229	3000	3G	-79	-2	-	-	-		START PING	V
2025.07.18_22.49.49	-17.438018	14.664603	expresso	2	10229	3000	3G	-75	-3	-	-	-	CALL_END	608-03-3000-2-10229	D
2025.07.18_22.49.49	-17.438018	14.664603	expresso	2	10229	3000	3G	-75	-3	-	-	-		START UPLOAD	D
2025.07.18_22.50.02	-17.438096	14.664778	expresso	2	10229	3000	3G	-79	-3	-	-	-		START DOWNLOAD	D
2025.07.18_22.50.12	-17.438096	14.664778	NO COVERAGE	0	-1		--	-200	-3	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.12	-17.438096	14.664778		1022	2	4112	4G	-84	-12	7.0	-	-55	IRAT_CELL_RESELECTION_3G4G	608-03-3000-2-10229-10687-146:608-03-4112-1022-2-6200-486	I
2025.07.18_22.50.12	-17.438096	14.664778		1022	2	4112	4G	-84	-12	7.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.13	-17.438096	14.664778	NO COVERAGE		-1		--	-200	-12	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.13	-17.438096	14.664778		1022	2	4112	4G	-84	-12	7.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.14	-17.438096	14.664778	NO COVERAGE		-1		--	-200	-12	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.14	-17.438096	14.664778		1022	2	4112	4G	-84	-12	7.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.15	-17.438096	14.664778	NO COVERAGE		-1		--	-200	-12	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.15	-17.438096	14.664778		1022	2	4112	4G	-84	-15	7.0	-	-51	IN_COVERAGE		I
2025.07.18_22.50.16	-17.438096	14.664778	NO COVERAGE		-1		--	-200	-15	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.16	-17.438096	14.664778		1022	2	4112	4G	-84	-15	7.0	-	-51	IN_COVERAGE		I
2025.07.18_22.50.17	-17.438096	14.664778	NO COVERAGE		-1		--	-200	-15	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.17	-17.438096	14.664778		1022	2	4112	4G	-86	-13	7.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.18	-17.438146	14.664858	NO COVERAGE		-1		--	-200	-13	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.18	-17.438146	14.664858		1022	2	4112	4G	-86	-13	5.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.19	-17.438146	14.664858	NO COVERAGE		-1		--	-200	-13	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.19	-17.438146	14.664858		1022	2	4112	4G	-86	-10	5.0	-	-57	IN_COVERAGE		I
2025.07.18_22.50.20	-17.438146	14.664858	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.20	-17.438146	14.664858		1022	2	4112	4G	-86	-10	5.0	-	-57	IN_COVERAGE		I
2025.07.18_22.50.21	-17.438146	14.664858	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.21	-17.438146	14.664858		1022	3	4112	4G	-83	-10	5.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.21	-17.438146	14.664858		1022	3	4112	4G	-83	-10	5.0	-	-55	CELL_RESELECTION_4G4G	608-03-4112-1022-2-6200-486:608-03-4112-1022-3-6200-323	I
2025.07.18_22.50.22	-17.438146	14.664858	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.22	-17.438146	14.664858		1022	3	4112	4G	-83	-10	5.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.23	-17.438146	14.664858	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.23	-17.438146	14.664858		1022	3	4112	4G	-86	-10	5.0	-	-59	IN_COVERAGE		I
2025.07.18_22.50.24	-17.438146	14.664858	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.24	-17.438146	14.664858		1022	3	4112	4G	-86	-10	5.0	-	-59	IN_COVERAGE		I
2025.07.18_22.50.25	-17.438146	14.664858	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.25	-17.438146	14.664858		1022	3	4112	4G	-80	-11	5.0	-	-51	IN_COVERAGE		I
2025.07.18_22.50.26	-17.438146	14.664858	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.26	-17.438146	14.664858		1022	3	4112	4G	-80	-11	5.0	-	-51	IN_COVERAGE		I
2025.07.18_22.50.27	-17.43817	14.664946	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.27	-17.43817	14.664946		1022	3	4112	4G	-83	-12	5.0	-	-53	IN_COVERAGE		I
2025.07.18_22.50.28	-17.43817	14.664946	NO COVERAGE		-1		--	-200	-12	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.28	-17.43817	14.664946		1022	3	4112	4G	-83	-12	6.0	-	-53	IN_COVERAGE		I
2025.07.18_22.50.29	-17.43817	14.664946	NO COVERAGE		-1		--	-200	-12	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.29	-17.43817	14.664946		1022	3	4112	4G	-77	-9	6.0	-	-51	IN_COVERAGE		I
2025.07.18_22.50.30	-17.43817	14.664946	NO COVERAGE		-1		--	-200	-9	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.30	-17.43817	14.664946		1022	3	4112	4G	-77	-9	4.0	-	-51	IN_COVERAGE		I
2025.07.18_22.50.31	-17.43817	14.664946	NO COVERAGE		-1		--	-200	-9	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.31	-17.43817	14.664946		1022	3	4112	4G	-77	-13	4.0	-	-51	IN_COVERAGE		I
2025.07.18_22.50.32	-17.43817	14.664946	NO COVERAGE		-1		--	-200	-13	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.32	-17.43817	14.664946		1022	3	4112	4G	-77	-13	4.0	-	-51	IN_COVERAGE		I
2025.07.18_22.50.33	-17.43817	14.664946	NO COVERAGE		-1		--	-200	-13	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.33	-17.43817	14.664946		1022	3	4112	4G	-86	-14	4.0	-	-51	IN_COVERAGE		I
2025.07.18_22.50.34	-17.43817	14.664946	NO COVERAGE		-1		--	-200	-14	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.34	-17.43817	14.664946		1022	3	4112	4G	-86	-14	4.0	-	-51	IN_COVERAGE		I
2025.07.18_22.50.35	-17.43817	14.664946	NO COVERAGE		-1		--	-200	-14	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.35	-17.43817	14.664946		1022	3	4112	4G	-79	-11	2.0	-	-51	IN_COVERAGE		I
2025.07.18_22.50.36	-17.438204	14.665036	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.36	-17.438204	14.665036		1022	3	4112	4G	-79	-11	2.0	-	-51	IN_COVERAGE		I
2025.07.18_22.50.37	-17.438204	14.665036	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.37	-17.438204	14.665036		1022	3	4112	4G	-82	-13	2.0	-	-51	IN_COVERAGE		I
2025.07.18_22.50.38	-17.438204	14.665036	NO COVERAGE		-1		--	-200	-13	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.38	-17.438204	14.665036		1022	3	4112	4G	-82	-13	2.0	-	-51	IN_COVERAGE		I
2025.07.18_22.50.39	-17.438204	14.665036	NO COVERAGE		-1		--	-200	-13	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.39	-17.438204	14.665036		1022	3	4112	4G	-90	-17	0.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.40	-17.438204	14.665036	NO COVERAGE		-1		--	-200	-17	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.40	-17.438204	14.665036		1022	3	4112	4G	-90	-17	0.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.41	-17.438204	14.665036	NO COVERAGE		-1		--	-200	-17	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.41	-17.438204	14.665036		1022	3	4112	4G	-85	-11	0.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.42	-17.438204	14.665036	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.42	-17.438204	14.665036		1022	3	4112	4G	-85	-11	1.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.43	-17.438204	14.665036	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.43	-17.438204	14.665036		1022	3	4112	4G	-87	-13	1.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.44	-17.438204	14.665036	NO COVERAGE		-1		--	-200	-13	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.44	-17.438204	14.665036		1022	3	4112	4G	-87	-13	1.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.45	-17.438204	14.665036		1022	3	4112	4G	-87	-13	1.0	-	-55	CALL_START	608-03-4112-1022-3 VOICE SEQUENCE:17	I
2025.07.18_22.50.45	-17.438204	14.665036	NO COVERAGE		-1		--	-200	-13	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.45	-17.438204	14.665036		1022	3	4112	4G	-86	-12	1.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.46	-17.438238	14.665128	NO COVERAGE		-1		--	-200	-12	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.46	-17.438238	14.665128		1022	3	4112	4G	-86	-12	1.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.47	-17.438238	14.665128		1022	3	4112	4G	-86	-12	1.0	-	-55	CALL_BLOCK	608-03-4112-1022-3 VOICE SEQUENCE:17	I
2025.07.18_22.50.47	-17.438238	14.665128	NO COVERAGE		-1		--	-200	-12	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.47	-17.438238	14.665128		1022	3	4112	4G	-85	-10	1.0	-	-57	IN_COVERAGE		I
2025.07.18_22.50.48	-17.438238	14.665128	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.48	-17.438238	14.665128		1022	3	4112	4G	-85	-10	1.0	-	-57	IN_COVERAGE		I
2025.07.18_22.50.49	-17.438238	14.665128	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.49	-17.438238	14.665128		1022	3	4112	4G	-86	-14	1.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.50	-17.438238	14.665128	NO COVERAGE		-1		--	-200	-14	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.50	-17.438238	14.665128		1022	3	4112	4G	-86	-14	1.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.51	-17.438238	14.665128	NO COVERAGE		-1		--	-200	-14	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.51	-17.438238	14.665128		1022	3	4112	4G	-87	-14	1.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.52	-17.438238	14.665128	NO COVERAGE		-1		--	-200	-14	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.52	-17.438238	14.665128		1022	3	4112	4G	-87	-14	1.0	-	-55	IN_COVERAGE		I
2025.07.18_22.50.53	-17.438238	14.665128	NO COVERAGE		-1		--	-200	-14	-	-	-	NO_COVERAGE		I
2025.07.18_22.50.53	-17.438238	14.665128		2	40223	3000	3G	-67	-4	-	-	-	IN_COVERAGE		I
2025.07.18_22.50.53	-17.438238	14.665128		2	40223	3000	3G	-67	-4	-	-	-	IRAT_CELL_RESELECTION_4G3G	608-03-4112-1022-3-6200-323:608-03-3000-2-40223-2947-146	I
2025.07.18_22.50.58	-17.438261	14.665222	expresso	2	10226	3000	3G	-77	-3	-	-	-	CELL_RESELECTION_3G3G	608-03-3000-2-40223-2947-146:608-03-3000-2-10226-10662-146	I
2025.07.18_22.51.09	-17.438298	14.665313	expresso	2	10385	3000	3G	-77	-5	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10226-10662-146:608-03-3000-2-10385-10662-146	D
2025.07.18_22.51.10	-17.438298	14.665313	expresso	2	10226	3000	3G	-81	-5	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10385-10662-146:608-03-3000-2-10226-10662-146	D
2025.07.18_22.51.12	-17.438298	14.665313	expresso	2	10385	3000	3G	-79	-5	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10226-10662-146:608-03-3000-2-10385-10662-146	D
2025.07.18_22.51.15	-17.438298	14.665313	expresso	2	10385	3000	3G	-113	-5	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10385-10662-146:608-03-3000-2-10385-10662-184	D
2025.07.18_22.51.18	-17.438298	14.665313	expresso	2	10226	3000	3G	-87	-5	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10385-10662-184:608-03-3000-2-10226-10662-146	D
2025.07.18_22.51.22	-17.43832	14.665407	expresso	2	10226	3000	3G	-85	-5	-	-	-		START PING	D
2025.07.18_22.51.24	-17.43832	14.665407	expresso	2	10226	3000	3G	-83	-5	-	-	-		START UPLOAD	D
2025.07.18_22.51.37	-17.43836	14.665494	expresso	2	10226	3000	3G	-81	-6	-	-	-		START DOWNLOAD	D
2025.07.18_22.51.48	-17.438387	14.665588	expresso	2	10385	3000	3G	-77	-6	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10226-10662-146:608-03-3000-2-10385-10662-184	D
2025.07.18_22.52.19	-17.438528	14.665949	expresso	2	10385	3000	3G	-77	-5	-	-	-	CALL_START	608-03-3000-2-10385 VOICE SEQUENCE:18	D
2025.07.18_22.52.46	-17.438457	14.666009	expresso	2	10226	3000	3G	-71	-2	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10385-10662-184:608-03-3000-2-10226-10662-184	VD
2025.07.18_22.53.04	-17.438457	14.666009	expresso	2	10226	3000	3G	-71	-2	-	-	-	CALL_END	608-03-3000-2-10226 VOICE SEQUENCE:18	VD
2025.07.18_22.53.06	-17.438457	14.666009	expresso	2	10385	3000	3G	-69	-2	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10226-10662-184:608-03-3000-2-10385-10662-184	VD
2025.07.18_22.53.23	-17.438457	14.666009	expresso	2	10226	3000	3G	-67	-2	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10385-10662-184:608-03-3000-2-10226-10662-184	VD
2025.07.18_22.53.37	-17.438457	14.666009	expresso	2	10385	3000	3G	-67	-2	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10226-10662-184:608-03-3000-2-10385-10662-184	VD
2025.07.18_22.53.37	-17.438457	14.666009	expresso	2	10385	3000	3G	-67	-2	-	-	-		START PING	VD
2025.07.18_22.53.39	-17.438457	14.666009	expresso	2	10385	3000	3G	-71	-2	-	-	-	CALL_END	608-03-3000-2-10385	D
2025.07.18_22.53.39	-17.438457	14.666009	expresso	2	10385	3000	3G	-71	-2	-	-	-		START UPLOAD	D
2025.07.18_22.53.52	-17.438287	14.66604	expresso	2	10385	3000	3G	-71	-6	-	-	-		START DOWNLOAD	D
2025.07.18_22.54.03	-17.438287	14.66604	expresso	2	10223	3000	3G	-81	-8	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10385-10662-184:608-03-3000-2-10223-10637-146	D
2025.07.18_22.54.34	-17.438103	14.66601	expresso	2	10382	3000	3G	-75	-5	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10223-10637-146:608-03-3000-2-10382-10637-184	D
2025.07.18_22.54.35	-17.438103	14.66601	expresso	2	10382	3000	3G	-75	-5	-	-	-	CALL_START	608-03-3000-2-10382 VOICE SEQUENCE:19	D
2025.07.18_22.54.38	-17.438103	14.66601	expresso	2	10223	3000	3G	-77	-5	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10382-10637-184:608-03-3000-2-10223-10637-184	VD
2025.07.18_22.54.38	-17.438103	14.66601	expresso	2	10382	3000	3G	-73	-5	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10223-10637-184:608-03-3000-2-10382-10637-184	VD
2025.07.18_22.54.46	-17.438016	14.665958	expresso	2	10222	3000	3G	-67	-4	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10382-10637-184:608-03-3000-2-10222-10637-184	VD
2025.07.18_22.54.48	-17.438016	14.665958	expresso	2	10223	3000	3G	-73	-3	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10222-10637-184:608-03-3000-2-10223-10637-184	VD
2025.07.18_22.55.20	-17.437956	14.666243	expresso	2	10223	3000	3G	-77	-4	-	-	-	CALL_END	608-03-3000-2-10223 VOICE SEQUENCE:19	VD
2025.07.18_22.55.54	-17.437673	14.666271	expresso	2	10223	3000	3G	-77	-4	-	-	-		START PING	VD
2025.07.18_22.55.55	-17.437673	14.666271	expresso	2	10223	3000	3G	-77	-4	-	-	-	CALL_END	608-03-3000-2-10223	D
2025.07.18_22.55.56	-17.437673	14.666271	expresso	2	10223	3000	3G	-77	-4	-	-	-		START UPLOAD	D
2025.07.18_22.55.57	-17.437673	14.666271	expresso	2	10223	3000	3G	-75	-4	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10223-10637-184:608-03-3000-2-10223-10637-146	D
2025.07.18_22.56.03	-17.437589	14.666313	expresso	2	10382	3000	3G	-87	-5	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10223-10637-146:608-03-3000-2-10382-10637-184	D
2025.07.18_22.56.06	-17.437589	14.666313	expresso	2	10682	3000	3G	-85	-7	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10382-10637-184:608-03-3000-2-10682-10637-175	D
2025.07.18_22.56.09	-17.437488	14.666327	expresso	2	10682	3000	3G	-81	-7	-	-	-		START DOWNLOAD	D
2025.07.18_22.56.19	-17.437393	14.666333	expresso	2	10223	3000	3G	-81	-7	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10682-10637-175:608-03-3000-2-10223-10637-146	D
2025.07.18_22.56.30	-17.4373	14.666321	expresso	2	10382	3000	3G	-75	-7	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10223-10637-146:608-03-3000-2-10382-10637-184	D
2025.07.18_22.56.33	-17.4373	14.666321	expresso	2	10223	3000	3G	-89	-7	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10382-10637-184:608-03-3000-2-10223-10637-146	D
2025.07.18_22.56.40	-17.437204	14.666312	expresso	2	10682	3000	3G	-79	-8	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10223-10637-146:608-03-3000-2-10682-10637-175	D
2025.07.18_22.56.52	-17.437107	14.666329	expresso	2	10682	3000	3G	-59	-4	-	-	-	CALL_START	608-03-3000-2-10682 VOICE SEQUENCE:20	D
